"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Yalobusha County, MS"	"28161"	"2017"	"2017"	137	2427	5644.8
	"Yalobusha County, MS"	"28161"	"2018"	"2018"	119	2474	4810.0
	"Yalobusha County, MS"	"28161"	"2019"	"2019"	146	2545	5736.7
	"Yalobusha County, MS"	"28161"	"2020 "	"2020"	161	2606	6178.1
	"Yazoo County, MS"	"28163"	"2014"	"2014"	181	3449	5247.9
	"Yazoo County, MS"	"28163"	"2015"	"2015"	203	3504	5793.4
	"Yazoo County, MS"	"28163"	"2016"	"2016"	187	3547	5272.1
	"Yazoo County, MS"	"28163"	"2017"	"2017"	205	3659	5602.6
	"Yazoo County, MS"	"28163"	"2018"	"2018"	196	3762	5210.0
	"Yazoo County, MS"	"28163"	"2019"	"2019"	193	3808	5068.3
	"Yazoo County, MS"	"28163"	"2020 "	"2020"	243	3895	6238.8
	"Adair County, MO"	"29001"	"2014"	"2014"	180	3487	5162.0
	"Adair County, MO"	"29001"	"2015"	"2015"	160	3593	4453.1
	"Adair County, MO"	"29001"	"2016"	"2016"	152	3705	4102.6
	"Adair County, MO"	"29001"	"2017"	"2017"	177	3678	4812.4
	"Adair County, MO"	"29001"	"2018"	"2018"	155	3755	4127.8
	"Adair County, MO"	"29001"	"2019"	"2019"	192	3829	5014.4
	"Adair County, MO"	"29001"	"2020 "	"2020"	183	3915	4674.3
	"Andrew County, MO"	"29003"	"2014"	"2014"	143	3035	4711.7
	"Andrew County, MO"	"29003"	"2015"	"2015"	123	3022	4070.2
	"Andrew County, MO"	"29003"	"2016"	"2016"	136	3063	4440.1
	"Andrew County, MO"	"29003"	"2017"	"2017"	125	3273	3819.1
	"Andrew County, MO"	"29003"	"2018"	"2018"	122	3253	3750.4
	"Andrew County, MO"	"29003"	"2019"	"2019"	130	3434	3785.7
	"Andrew County, MO"	"29003"	"2020 "	"2020"	179	3490	5128.9
	"Atchison County, MO"	"29005"	"2014"	"2014"	50	1281	3903.2
	"Atchison County, MO"	"29005"	"2015"	"2015"	68	1284	5296.0
	"Atchison County, MO"	"29005"	"2016"	"2016"	60	1308	4587.2
	"Atchison County, MO"	"29005"	"2017"	"2017"	60	1314	4566.2
	"Atchison County, MO"	"29005"	"2018"	"2018"	56	1315	4258.6
	"Atchison County, MO"	"29005"	"2019"	"2019"	75	1345	5576.2
	"Atchison County, MO"	"29005"	"2020 "	"2020"	77	1330	5789.5
	"Audrain County, MO"	"29007"	"2014"	"2014"	219	4317	5073.0
	"Audrain County, MO"	"29007"	"2015"	"2015"	236	4379	5389.4
	"Audrain County, MO"	"29007"	"2016"	"2016"	247	4435	5569.3
	"Audrain County, MO"	"29007"	"2017"	"2017"	251	4466	5620.2
	"Audrain County, MO"	"29007"	"2018"	"2018"	231	4552	5074.7
	"Audrain County, MO"	"29007"	"2019"	"2019"	251	4619	5434.1
	"Audrain County, MO"	"29007"	"2020 "	"2020"	312	4652	6706.8
	"Barry County, MO"	"29009"	"2014"	"2014"	280	7212	3882.4
	"Barry County, MO"	"29009"	"2015"	"2015"	311	7334	4240.5
	"Barry County, MO"	"29009"	"2016"	"2016"	340	7417	4584.1
	"Barry County, MO"	"29009"	"2017"	"2017"	303	7157	4233.6
	"Barry County, MO"	"29009"	"2018"	"2018"	337	7388	4561.5
	"Barry County, MO"	"29009"	"2019"	"2019"	304	7523	4040.9
	"Barry County, MO"	"29009"	"2020 "	"2020"	399	7846	5085.4
	"Barton County, MO"	"29011"	"2014"	"2014"	114	2244	5080.2
	"Barton County, MO"	"29011"	"2015"	"2015"	122	2255	5410.2
	"Barton County, MO"	"29011"	"2016"	"2016"	99	2298	4308.1
	"Barton County, MO"	"29011"	"2017"	"2017"	108	2331	4633.2
	"Barton County, MO"	"29011"	"2018"	"2018"	94	2423	3879.5
	"Barton County, MO"	"29011"	"2019"	"2019"	115	2493	4612.9
	"Barton County, MO"	"29011"	"2020 "	"2020"	119	2462	4833.5
	"Bates County, MO"	"29013"	"2014"	"2014"	178	3098	5745.6
	"Bates County, MO"	"29013"	"2015"	"2015"	159	3110	5112.5
	"Bates County, MO"	"29013"	"2016"	"2016"	156	3116	5006.4
	"Bates County, MO"	"29013"	"2017"	"2017"	184	3126	5886.1
	"Bates County, MO"	"29013"	"2018"	"2018"	130	3164	4108.7
	"Bates County, MO"	"29013"	"2019"	"2019"	164	3165	5181.7
	"Bates County, MO"	"29013"	"2020 "	"2020"	181	3292	5498.2
	"Benton County, MO"	"29015"	"2014"	"2014"	257	5407	4753.1
	"Benton County, MO"	"29015"	"2015"	"2015"	241	5456	4417.2
	"Benton County, MO"	"29015"	"2016"	"2016"	232	5567	4167.4
	"Benton County, MO"	"29015"	"2017"	"2017"	244	5817	4194.6
	"Benton County, MO"	"29015"	"2018"	"2018"	256	5939	4310.5
	"Benton County, MO"	"29015"	"2019"	"2019"	246	6073	4050.7
	"Benton County, MO"	"29015"	"2020 "	"2020"	296	6272	4719.4
	"Bollinger County, MO"	"29017"	"2014"	"2014"	99	2230	4439.5
	"Bollinger County, MO"	"29017"	"2015"	"2015"	94	2183	4306.0
	"Bollinger County, MO"	"29017"	"2016"	"2016"	84	2224	3777.0
	"Bollinger County, MO"	"29017"	"2017"	"2017"	109	2438	4470.9
	"Bollinger County, MO"	"29017"	"2018"	"2018"	113	2502	4516.4
	"Bollinger County, MO"	"29017"	"2019"	"2019"	77	2556	3012.5
	"Bollinger County, MO"	"29017"	"2020 "	"2020"	141	2594	5435.6
	"Boone County, MO"	"29019"	"2014"	"2014"	742	18114	4096.3
	"Boone County, MO"	"29019"	"2015"	"2015"	742	18998	3905.7
	"Boone County, MO"	"29019"	"2016"	"2016"	754	20031	3764.2
	"Boone County, MO"	"29019"	"2017"	"2017"	800	21123	3787.3
	"Boone County, MO"	"29019"	"2018"	"2018"	905	22058	4102.8
	"Boone County, MO"	"29019"	"2019"	"2019"	877	23084	3799.2
	"Boone County, MO"	"29019"	"2020 "	"2020"	986	24281	4060.8
	"Buchanan County, MO"	"29021"	"2014"	"2014"	702	13098	5359.6
	"Buchanan County, MO"	"29021"	"2015"	"2015"	685	13356	5128.8
	"Buchanan County, MO"	"29021"	"2016"	"2016"	645	13625	4733.9
	"Buchanan County, MO"	"29021"	"2017"	"2017"	726	13891	5226.4
	"Buchanan County, MO"	"29021"	"2018"	"2018"	690	14275	4833.6
	"Buchanan County, MO"	"29021"	"2019"	"2019"	684	14600	4684.9
	"Buchanan County, MO"	"29021"	"2020 "	"2020"	813	14884	5462.2
	"Butler County, MO"	"29023"	"2014"	"2014"	394	7610	5177.4
	"Butler County, MO"	"29023"	"2015"	"2015"	455	7702	5907.6
	"Butler County, MO"	"29023"	"2016"	"2016"	358	7780	4601.5
	"Butler County, MO"	"29023"	"2017"	"2017"	429	7932	5408.5
	"Butler County, MO"	"29023"	"2018"	"2018"	439	8021	5473.1
	"Butler County, MO"	"29023"	"2019"	"2019"	413	8145	5070.6
	"Butler County, MO"	"29023"	"2020 "	"2020"	476	8282	5747.4
	"Caldwell County, MO"	"29025"	"2014"	"2014"	91	1707	5331.0
	"Caldwell County, MO"	"29025"	"2015"	"2015"	77	1726	4461.2
	"Caldwell County, MO"	"29025"	"2016"	"2016"	74	1742	4248.0
	"Caldwell County, MO"	"29025"	"2017"	"2017"	75	1769	4239.7
	"Caldwell County, MO"	"29025"	"2018"	"2018"	92	1802	5105.4
	"Caldwell County, MO"	"29025"	"2019"	"2019"	74	1811	4086.1
	"Caldwell County, MO"	"29025"	"2020 "	"2020"	95	1838	5168.7
	"Callaway County, MO"	"29027"	"2014"	"2014"	252	6367	3957.9
	"Callaway County, MO"	"29027"	"2015"	"2015"	284	6539	4343.2
	"Callaway County, MO"	"29027"	"2016"	"2016"	286	6750	4237.0
	"Callaway County, MO"	"29027"	"2017"	"2017"	286	7102	4027.0
	"Callaway County, MO"	"29027"	"2018"	"2018"	347	7304	4750.8
	"Callaway County, MO"	"29027"	"2019"	"2019"	313	7478	4185.6
	"Callaway County, MO"	"29027"	"2020 "	"2020"	381	7729	4929.5
	"Camden County, MO"	"29029"	"2014"	"2014"	355	10940	3245.0
	"Camden County, MO"	"29029"	"2015"	"2015"	350	11288	3100.6
	"Camden County, MO"	"29029"	"2016"	"2016"	373	11467	3252.8
	"Camden County, MO"	"29029"	"2017"	"2017"	347	12519	2771.8
	"Camden County, MO"	"29029"	"2018"	"2018"	404	12905	3130.6
	"Camden County, MO"	"29029"	"2019"	"2019"	417	13384	3115.7
	"Camden County, MO"	"29029"	"2020 "	"2020"	511	13649	3743.9
	"Cape Girardeau County, MO"	"29031"	"2014"	"2014"	577	12053	4787.2
	"Cape Girardeau County, MO"	"29031"	"2015"	"2015"	582	12450	4674.7
	"Cape Girardeau County, MO"	"29031"	"2016"	"2016"	651	12816	5079.6
	"Cape Girardeau County, MO"	"29031"	"2017"	"2017"	588	12862	4571.6
	"Cape Girardeau County, MO"	"29031"	"2018"	"2018"	631	13279	4751.9
	"Cape Girardeau County, MO"	"29031"	"2019"	"2019"	620	13503	4591.6
	"Cape Girardeau County, MO"	"29031"	"2020 "	"2020"	857	13971	6134.1
	"Carroll County, MO"	"29033"	"2014"	"2014"	85	1864	4560.1
	"Carroll County, MO"	"29033"	"2015"	"2015"	91	1899	4792.0
	"Carroll County, MO"	"29033"	"2016"	"2016"	88	1925	4571.4
	"Carroll County, MO"	"29033"	"2017"	"2017"	93	1880	4946.8
	"Carroll County, MO"	"29033"	"2018"	"2018"	91	1906	4774.4
	"Carroll County, MO"	"29033"	"2019"	"2019"	91	1917	4747.0
	"Carroll County, MO"	"29033"	"2020 "	"2020"	114	1916	5949.9
	"Carter County, MO"	"29035"	"2014"	"2014"	46	1114	4129.3
	"Carter County, MO"	"29035"	"2015"	"2015"	58	1156	5017.3
	"Carter County, MO"	"29035"	"2016"	"2016"	58	1172	4948.8
	"Carter County, MO"	"29035"	"2017"	"2017"	53	1200	4416.7
	"Carter County, MO"	"29035"	"2018"	"2018"	64	1207	5302.4
	"Carter County, MO"	"29035"	"2019"	"2019"	64	1250	5120.0
	"Carter County, MO"	"29035"	"2020 "	"2020"	66	1260	5238.1
	"Cass County, MO"	"29037"	"2014"	"2014"	677	15595	4341.1
	"Cass County, MO"	"29037"	"2015"	"2015"	668	16118	4144.4
	"Cass County, MO"	"29037"	"2016"	"2016"	696	16650	4180.2
	"Cass County, MO"	"29037"	"2017"	"2017"	762	17126	4449.4
	"Cass County, MO"	"29037"	"2018"	"2018"	762	17692	4307.0
	"Cass County, MO"	"29037"	"2019"	"2019"	767	18334	4183.5
	"Cass County, MO"	"29037"	"2020 "	"2020"	891	18889	4717.0
	"Cedar County, MO"	"29039"	"2014"	"2014"	154	3354	4591.5
	"Cedar County, MO"	"29039"	"2015"	"2015"	179	3352	5340.1
	"Cedar County, MO"	"29039"	"2016"	"2016"	174	3347	5198.7
	"Cedar County, MO"	"29039"	"2017"	"2017"	146	3255	4485.4
	"Cedar County, MO"	"29039"	"2018"	"2018"	174	3308	5260.0
	"Cedar County, MO"	"29039"	"2019"	"2019"	172	3403	5054.4
	"Cedar County, MO"	"29039"	"2020 "	"2020"	136	3343	4068.2
	"Chariton County, MO"	"29041"	"2014"	"2014"	111	1733	6405.1
	"Chariton County, MO"	"29041"	"2015"	"2015"	72	1719	4188.5
	"Chariton County, MO"	"29041"	"2016"	"2016"	65	1731	3755.1
	"Chariton County, MO"	"29041"	"2017"	"2017"	86	1751	4911.5
	"Chariton County, MO"	"29041"	"2018"	"2018"	81	1762	4597.0
	"Chariton County, MO"	"29041"	"2019"	"2019"	81	1805	4487.5
	"Chariton County, MO"	"29041"	"2020 "	"2020"	105	1841	5703.4
	"Christian County, MO"	"29043"	"2014"	"2014"	465	11713	3969.9
	"Christian County, MO"	"29043"	"2015"	"2015"	524	12137	4317.4
	"Christian County, MO"	"29043"	"2016"	"2016"	457	12626	3619.5
	"Christian County, MO"	"29043"	"2017"	"2017"	520	13142	3956.8
	"Christian County, MO"	"29043"	"2018"	"2018"	516	13671	3774.4
	"Christian County, MO"	"29043"	"2019"	"2019"	557	14225	3915.6
	"Christian County, MO"	"29043"	"2020 "	"2020"	636	14979	4245.9
	"Clark County, MO"	"29045"	"2014"	"2014"	77	1324	5815.7
	"Clark County, MO"	"29045"	"2015"	"2015"	67	1332	5030.0
	"Clark County, MO"	"29045"	"2016"	"2016"	67	1357	4937.4
	"Clark County, MO"	"29045"	"2017"	"2017"	56	1408	3977.3
	"Clark County, MO"	"29045"	"2018"	"2018"	66	1423	4638.1
	"Clark County, MO"	"29045"	"2019"	"2019"	72	1459	4934.9
	"Clark County, MO"	"29045"	"2020 "	"2020"	82	1506	5444.9
	"Clay County, MO"	"29047"	"2014"	"2014"	1274	29834	4270.3
	"Clay County, MO"	"29047"	"2015"	"2015"	1328	30934	4293.0
	"Clay County, MO"	"29047"	"2016"	"2016"	1225	32123	3813.5
	"Clay County, MO"	"29047"	"2017"	"2017"	1353	33562	4031.3
	"Clay County, MO"	"29047"	"2018"	"2018"	1353	34771	3891.2
	"Clay County, MO"	"29047"	"2019"	"2019"	1416	36092	3923.3
	"Clay County, MO"	"29047"	"2020 "	"2020"	1678	37716	4449.0
	"Clinton County, MO"	"29049"	"2014"	"2014"	221	3504	6307.1
	"Clinton County, MO"	"29049"	"2015"	"2015"	196	3628	5402.4
	"Clinton County, MO"	"29049"	"2016"	"2016"	200	3705	5398.1
	"Clinton County, MO"	"29049"	"2017"	"2017"	221	3660	6038.3
	"Clinton County, MO"	"29049"	"2018"	"2018"	207	3703	5590.1
	"Clinton County, MO"	"29049"	"2019"	"2019"	191	3703	5158.0
	"Clinton County, MO"	"29049"	"2020 "	"2020"	260	3833	6783.2
	"Cole County, MO"	"29051"	"2014"	"2014"	491	10713	4583.2
	"Cole County, MO"	"29051"	"2015"	"2015"	466	11194	4162.9
	"Cole County, MO"	"29051"	"2016"	"2016"	506	11604	4360.6
	"Cole County, MO"	"29051"	"2017"	"2017"	474	12267	3864.0
	"Cole County, MO"	"29051"	"2018"	"2018"	515	12734	4044.3
	"Cole County, MO"	"29051"	"2019"	"2019"	526	13291	3957.6
	"Cole County, MO"	"29051"	"2020 "	"2020"	664	13532	4906.9
	"Cooper County, MO"	"29053"	"2014"	"2014"	155	2909	5328.3
	"Cooper County, MO"	"29053"	"2015"	"2015"	143	2987	4787.4
	"Cooper County, MO"	"29053"	"2016"	"2016"	176	3056	5759.2
	"Cooper County, MO"	"29053"	"2017"	"2017"	133	3101	4288.9
	"Cooper County, MO"	"29053"	"2018"	"2018"	151	3155	4786.1
	"Cooper County, MO"	"29053"	"2019"	"2019"	147	3246	4528.7
	"Cooper County, MO"	"29053"	"2020 "	"2020"	167	3317	5034.7
	"Crawford County, MO"	"29055"	"2014"	"2014"	211	4385	4811.9
	"Crawford County, MO"	"29055"	"2015"	"2015"	212	4455	4758.7
	"Crawford County, MO"	"29055"	"2016"	"2016"	236	4556	5180.0
	"Crawford County, MO"	"29055"	"2017"	"2017"	233	4603	5061.9
	"Crawford County, MO"	"29055"	"2018"	"2018"	238	4711	5052.0
	"Crawford County, MO"	"29055"	"2019"	"2019"	226	4808	4700.5
	"Crawford County, MO"	"29055"	"2020 "	"2020"	264	4802	5497.7
	"Dade County, MO"	"29057"	"2014"	"2014"	86	1690	5088.8
	"Dade County, MO"	"29057"	"2015"	"2015"	73	1704	4284.0
	"Dade County, MO"	"29057"	"2016"	"2016"	86	1760	4886.4
	"Dade County, MO"	"29057"	"2017"	"2017"	85	1765	4815.9
	"Dade County, MO"	"29057"	"2018"	"2018"	92	1790	5139.7
	"Dade County, MO"	"29057"	"2019"	"2019"	83	1805	4598.3
	"Dade County, MO"	"29057"	"2020 "	"2020"	106	1821	5821.0
	"Dallas County, MO"	"29059"	"2014"	"2014"	164	3210	5109.0
	"Dallas County, MO"	"29059"	"2015"	"2015"	153	3264	4687.5
	"Dallas County, MO"	"29059"	"2016"	"2016"	150	3293	4555.1
	"Dallas County, MO"	"29059"	"2017"	"2017"	148	3280	4512.2
	"Dallas County, MO"	"29059"	"2018"	"2018"	159	3398	4679.2
	"Dallas County, MO"	"29059"	"2019"	"2019"	151	3507	4305.7
	"Dallas County, MO"	"29059"	"2020 "	"2020"	232	3601	6442.7
	"Daviess County, MO"	"29061"	"2014"	"2014"	67	1566	4278.4
	"Daviess County, MO"	"29061"	"2015"	"2015"	79	1595	4953.0
	"Daviess County, MO"	"29061"	"2016"	"2016"	79	1599	4940.6
	"Daviess County, MO"	"29061"	"2017"	"2017"	69	1683	4099.8
	"Daviess County, MO"	"29061"	"2018"	"2018"	71	1699	4178.9
	"Daviess County, MO"	"29061"	"2019"	"2019"	68	1751	3883.5
	"Daviess County, MO"	"29061"	"2020 "	"2020"	90	1747	5151.7
	"DeKalb County, MO"	"29063"	"2014"	"2014"	78	1989	3921.6
	"DeKalb County, MO"	"29063"	"2015"	"2015"	85	2000	4250.0
	"DeKalb County, MO"	"29063"	"2016"	"2016"	85	2062	4122.2
	"DeKalb County, MO"	"29063"	"2017"	"2017"	98	2051	4778.2
	"DeKalb County, MO"	"29063"	"2018"	"2018"	115	2102	5471.0
	"DeKalb County, MO"	"29063"	"2019"	"2019"	72	2078	3464.9
	"DeKalb County, MO"	"29063"	"2020 "	"2020"	114	2081	5478.1
	"Dent County, MO"	"29065"	"2014"	"2014"	145	3175	4566.9
	"Dent County, MO"	"29065"	"2015"	"2015"	142	3232	4393.6
	"Dent County, MO"	"29065"	"2016"	"2016"	164	3253	5041.5
	"Dent County, MO"	"29065"	"2017"	"2017"	146	3321	4396.3
	"Dent County, MO"	"29065"	"2018"	"2018"	118	3359	3513.0
	"Dent County, MO"	"29065"	"2019"	"2019"	166	3478	4772.9
	"Dent County, MO"	"29065"	"2020 "	"2020"	202	3515	5746.8
	"Douglas County, MO"	"29067"	"2014"	"2014"	111	3009	3688.9
	"Douglas County, MO"	"29067"	"2015"	"2015"	139	3107	4473.8
	"Douglas County, MO"	"29067"	"2016"	"2016"	127	3128	4060.1
	"Douglas County, MO"	"29067"	"2017"	"2017"	139	3189	4358.7
	"Douglas County, MO"	"29067"	"2018"	"2018"	158	3254	4855.6
	"Douglas County, MO"	"29067"	"2019"	"2019"	141	3283	4294.9
	"Douglas County, MO"	"29067"	"2020 "	"2020"	164	3405	4816.4
	"Dunklin County, MO"	"29069"	"2014"	"2014"	330	5461	6042.8
	"Dunklin County, MO"	"29069"	"2015"	"2015"	277	5420	5110.7
	"Dunklin County, MO"	"29069"	"2016"	"2016"	299	5468	5468.2
	"Dunklin County, MO"	"29069"	"2017"	"2017"	348	5477	6353.8
	"Dunklin County, MO"	"29069"	"2018"	"2018"	332	5508	6027.6
	"Dunklin County, MO"	"29069"	"2019"	"2019"	305	5480	5565.7
	"Dunklin County, MO"	"29069"	"2020 "	"2020"	398	5478	7265.4
	"Franklin County, MO"	"29071"	"2014"	"2014"	705	15942	4422.3
	"Franklin County, MO"	"29071"	"2015"	"2015"	726	16455	4412.0
	"Franklin County, MO"	"29071"	"2016"	"2016"	764	16857	4532.2
	"Franklin County, MO"	"29071"	"2017"	"2017"	707	17313	4083.6
	"Franklin County, MO"	"29071"	"2018"	"2018"	788	17998	4378.3
	"Franklin County, MO"	"29071"	"2019"	"2019"	842	18732	4495.0
	"Franklin County, MO"	"29071"	"2020 "	"2020"	954	19272	4950.2
	"Gasconade County, MO"	"29073"	"2014"	"2014"	147	3214	4573.7
	"Gasconade County, MO"	"29073"	"2015"	"2015"	171	3229	5295.8
	"Gasconade County, MO"	"29073"	"2016"	"2016"	149	3285	4535.8
	"Gasconade County, MO"	"29073"	"2017"	"2017"	180	3283	5482.8
	"Gasconade County, MO"	"29073"	"2018"	"2018"	173	3344	5173.4
	"Gasconade County, MO"	"29073"	"2019"	"2019"	184	3396	5418.1
	"Gasconade County, MO"	"29073"	"2020 "	"2020"	214	3438	6224.5
	"Gentry County, MO"	"29075"	"2014"	"2014"	77	1348	5712.2
	"Gentry County, MO"	"29075"	"2015"	"2015"	57	1320	4318.2
	"Gentry County, MO"	"29075"	"2016"	"2016"	77	1319	5837.8
	"Gentry County, MO"	"29075"	"2017"	"2017"	89	1307	6809.5
	"Gentry County, MO"	"29075"	"2018"	"2018"	73	1317	5542.9
	"Gentry County, MO"	"29075"	"2019"	"2019"	73	1307	5585.3
	"Gentry County, MO"	"29075"	"2020 "	"2020"	83	1309	6340.7
	"Greene County, MO"	"29077"	"2014"	"2014"	1939	43748	4432.2
	"Greene County, MO"	"29077"	"2015"	"2015"	2084	45016	4629.5
	"Greene County, MO"	"29077"	"2016"	"2016"	2096	46176	4539.2
	"Greene County, MO"	"29077"	"2017"	"2017"	2183	46801	4664.4
	"Greene County, MO"	"29077"	"2018"	"2018"	2156	48085	4483.7
	"Greene County, MO"	"29077"	"2019"	"2019"	2204	49105	4488.3
	"Greene County, MO"	"29077"	"2020 "	"2020"	2501	50489	4953.6
	"Grundy County, MO"	"29079"	"2014"	"2014"	108	2160	5000.0
	"Grundy County, MO"	"29079"	"2015"	"2015"	113	2159	5233.9
	"Grundy County, MO"	"29079"	"2016"	"2016"	108	2158	5004.6
	"Grundy County, MO"	"29079"	"2017"	"2017"	88	2132	4127.6
	"Grundy County, MO"	"29079"	"2018"	"2018"	95	2140	4439.3
	"Grundy County, MO"	"29079"	"2019"	"2019"	96	2203	4357.7
	"Grundy County, MO"	"29079"	"2020 "	"2020"	123	2133	5766.5
	"Harrison County, MO"	"29081"	"2014"	"2014"	103	1818	5665.6
	"Harrison County, MO"	"29081"	"2015"	"2015"	95	1836	5174.3
	"Harrison County, MO"	"29081"	"2016"	"2016"	93	1835	5068.1
	"Harrison County, MO"	"29081"	"2017"	"2017"	102	1885	5411.1
	"Harrison County, MO"	"29081"	"2018"	"2018"	81	1890	4285.7
	"Harrison County, MO"	"29081"	"2019"	"2019"	96	1905	5039.4
	"Harrison County, MO"	"29081"	"2020 "	"2020"	102	1901	5365.6
	"Henry County, MO"	"29083"	"2014"	"2014"	238	4523	5262.0
	"Henry County, MO"	"29083"	"2015"	"2015"	235	4538	5178.5
	"Henry County, MO"	"29083"	"2016"	"2016"	211	4598	4589.0
	"Henry County, MO"	"29083"	"2017"	"2017"	220	4716	4665.0
	"Henry County, MO"	"29083"	"2018"	"2018"	231	4738	4875.5
	"Henry County, MO"	"29083"	"2019"	"2019"	229	4827	4744.1
	"Henry County, MO"	"29083"	"2020 "	"2020"	293	5027	5828.5
	"Hickory County, MO"	"29085"	"2014"	"2014"	118	2939	4015.0
	"Hickory County, MO"	"29085"	"2015"	"2015"	125	3004	4161.1
	"Hickory County, MO"	"29085"	"2016"	"2016"	127	2954	4299.3
	"Hickory County, MO"	"29085"	"2017"	"2017"	115	3149	3652.0
	"Hickory County, MO"	"29085"	"2018"	"2018"	113	3117	3625.3
	"Hickory County, MO"	"29085"	"2019"	"2019"	109	3175	3433.1
	"Hickory County, MO"	"29085"	"2020 "	"2020"	124	3197	3878.6
	"Holt County, MO"	"29087"	"2014"	"2014"	48	1031	4655.7
	"Holt County, MO"	"29087"	"2015"	"2015"	55	1030	5339.8
	"Holt County, MO"	"29087"	"2016"	"2016"	47	1042	4510.6
	"Holt County, MO"	"29087"	"2017"	"2017"	44	1097	4010.9
	"Holt County, MO"	"29087"	"2018"	"2018"	44	1106	3978.3
	"Holt County, MO"	"29087"	"2019"	"2019"	53	1154	4592.7
	"Holt County, MO"	"29087"	"2020 "	"2020"	66	1133	5825.2
	"Howard County, MO"	"29089"	"2014"	"2014"	82	1728	4745.4
	"Howard County, MO"	"29089"	"2015"	"2015"	71	1739	4082.8
	"Howard County, MO"	"29089"	"2016"	"2016"	74	1777	4164.3
	"Howard County, MO"	"29089"	"2017"	"2017"	85	1863	4562.5
	"Howard County, MO"	"29089"	"2018"	"2018"	88	1953	4505.9
	"Howard County, MO"	"29089"	"2019"	"2019"	85	1968	4319.1
	"Howard County, MO"	"29089"	"2020 "	"2020"	82	2022	4055.4
	"Howell County, MO"	"29091"	"2014"	"2014"	365	7450	4899.3
	"Howell County, MO"	"29091"	"2015"	"2015"	406	7570	5363.3
	"Howell County, MO"	"29091"	"2016"	"2016"	380	7730	4915.9
	"Howell County, MO"	"29091"	"2017"	"2017"	361	7816	4618.7
	"Howell County, MO"	"29091"	"2018"	"2018"	418	7952	5256.5
	"Howell County, MO"	"29091"	"2019"	"2019"	415	8062	5147.6
	"Howell County, MO"	"29091"	"2020 "	"2020"	497	8152	6096.7
	"Iron County, MO"	"29093"	"2014"	"2014"	103	1922	5359.0
	"Iron County, MO"	"29093"	"2015"	"2015"	104	1982	5247.2
	"Iron County, MO"	"29093"	"2016"	"2016"	96	1993	4816.9
	"Iron County, MO"	"29093"	"2017"	"2017"	119	2142	5555.6
	"Iron County, MO"	"29093"	"2018"	"2018"	113	2177	5190.6
	"Iron County, MO"	"29093"	"2019"	"2019"	113	2215	5101.6
	"Iron County, MO"	"29093"	"2020 "	"2020"	131	2251	5819.6
	"Jackson County, MO"	"29095"	"2014"	"2014"	4197	92529	4535.9
	"Jackson County, MO"	"29095"	"2015"	"2015"	4336	95014	4563.5
	"Jackson County, MO"	"29095"	"2016"	"2016"	4194	97605	4296.9
	"Jackson County, MO"	"29095"	"2017"	"2017"	4437	101792	4358.9
	"Jackson County, MO"	"29095"	"2018"	"2018"	4339	104655	4146.0
	"Jackson County, MO"	"29095"	"2019"	"2019"	4478	108131	4141.3
	"Jackson County, MO"	"29095"	"2020 "	"2020"	5168	111086	4652.3
	"Jasper County, MO"	"29097"	"2014"	"2014"	875	16395	5337.0
	"Jasper County, MO"	"29097"	"2015"	"2015"	772	16783	4599.9
	"Jasper County, MO"	"29097"	"2016"	"2016"	847	17222	4918.1
	"Jasper County, MO"	"29097"	"2017"	"2017"	919	18329	5013.9
	"Jasper County, MO"	"29097"	"2018"	"2018"	885	18863	4691.7
	"Jasper County, MO"	"29097"	"2019"	"2019"	873	19372	4506.5
	"Jasper County, MO"	"29097"	"2020 "	"2020"	1109	19735	5619.5
	"Jefferson County, MO"	"29099"	"2014"	"2014"	1298	29674	4374.2
	"Jefferson County, MO"	"29099"	"2015"	"2015"	1338	30911	4328.6
	"Jefferson County, MO"	"29099"	"2016"	"2016"	1387	32104	4320.3
	"Jefferson County, MO"	"29099"	"2017"	"2017"	1486	32419	4583.7
	"Jefferson County, MO"	"29099"	"2018"	"2018"	1465	33636	4355.5
	"Jefferson County, MO"	"29099"	"2019"	"2019"	1512	34995	4320.6
	"Jefferson County, MO"	"29099"	"2020 "	"2020"	1740	36484	4769.2
	"Johnson County, MO"	"29101"	"2014"	"2014"	289	6397	4517.7
	"Johnson County, MO"	"29101"	"2015"	"2015"	336	6530	5145.5
	"Johnson County, MO"	"29101"	"2016"	"2016"	329	6672	4931.1
	"Johnson County, MO"	"29101"	"2017"	"2017"	314	6611	4749.7
	"Johnson County, MO"	"29101"	"2018"	"2018"	313	6790	4609.7
	"Johnson County, MO"	"29101"	"2019"	"2019"	323	6969	4634.8
	"Johnson County, MO"	"29101"	"2020 "	"2020"	382	7125	5361.4
	"Knox County, MO"	"29103"	"2014"	"2014"	35	841	4161.7
	"Knox County, MO"	"29103"	"2015"	"2015"	38	831	4572.8
	"Knox County, MO"	"29103"	"2016"	"2016"	35	849	4122.5
	"Knox County, MO"	"29103"	"2017"	"2017"	33	862	3828.3
	"Knox County, MO"	"29103"	"2018"	"2018"	42	871	4822.0
	"Knox County, MO"	"29103"	"2019"	"2019"	28	877	3192.7
	"Knox County, MO"	"29103"	"2020 "	"2020"	36	883	4077.0
	"Laclede County, MO"	"29105"	"2014"	"2014"	291	5984	4863.0
	"Laclede County, MO"	"29105"	"2015"	"2015"	310	6081	5097.8
